address,cname,com_type,com_url,description,industry,info,is_collect,is_hr,logo,mina_url,name,pranum,reg_capi,reg_name,reg_num,scale,start_time,tags,types,url,vote_url,wurl
北京,作业帮教育科技（北京）有限公司,有限责任公司(台港澳法人独资),http://www.qichacha.com/firm_SH_30422e5f4ebd76a072393c8019c38f33.shtml,专注于K12方向的教育科技公司，致力于为全国中小学生提供全学段的学习辅导服务,计算机/互联网,"<p>
	<span>作业帮是一家专注于</span>K12方向的教育科技公司，致力于为全国中小学生提供全学段的学习辅导服务。作业帮以教育为信仰，以科技为驱动，发展成为包括习题搜索、名师直播、实时答疑、同步练习和学习沟通等功能的综合学习平台。
</p>
<p>
	作业帮连续2年蝉联App store教育品类榜首，截至目前，累计用户<span>超</span>4亿，月活用户7000W+，拥有1.8亿的题库并持续增长，作业帮一课拥有500W+的付费用户。
</p>
<p>
	<span>作业帮项目由百度孵化，</span>2015年9月正式独立运营，A轮融资由红杉和君联资本领投。于2016年中完成B轮融资，由纪源资本和襄禾资本领投，A轮投资人跟投。2017年8月完成1.5亿美金C轮融资，由H Capital领投，新老股东跟投，2018年7月18日，作业帮正式宣布完成D轮3.5亿美元融资，此次融资由全球知名投资管理机构Coatue领投，高盛、春华资本、红杉中国、GGV纪源资本、襄禾资本、天图投资、NEA、泰合资本等新老股东跟投，泰合资本担任独家财务顾问。
</p>",0,False,https://sxsimg.xiaoyuanzhao.com/10/D8/10F8D7930B746F8DC289C9392D17C1D8.jpg,pages/gsDetail/gsDetail?cuuid=com_e2qjjqscbalt,作业帮,0,10500万美元,注册号,110000450294693,2000人以上,2015-09-11,[],"[{""job"": ""\u5176\u4ed6\u7c7b\u578b""}]",https://www.shixiseng.com/com/com_e2qjjqscbalt,,
深圳,深圳马可孛罗科技有限公司,有限责任公司,http://www.qichacha.com/firm_SH_bb7f641ee6c6af5480702423ea0bb1e5.shtml,创新的全球旅游产品同业交易平台,计算机/互联网,深圳马可孛罗科技有限公司于2014年6月成立于深圳市前海自贸区，并且在中国北京、中国香港特别行政区、英国伦敦及美国华盛顿州西雅图市投资成立了全资子公司。      作为公司自主研发和运营的产品，PKFARE（比客）是创新的全球旅游产品同业交易平台，产品覆盖机票、酒店和目的地。通过整合全球的优势资源，智能的机器算法以及动态套期保值金融策略，PKFARE（比客）为全球旅游业者提供智能化整体解决方案，包括实时库存数据，最优采购价格，全天候无缝多语言客户服务和多元化的产品组合。,0,False,https://sxsimg.xiaoyuanzhao.com/1E/F1/1EC6D308BF12EABA01DFCDE22A538DF1.png,pages/gsDetail/gsDetail?cuuid=com_yjy7fbkgul3x,PKFARE比客,4,819.8507万元,注册号,440301109712844,150-500人,2014-06-27,"[""\u56e2\u961f\u9886\u5bfc\u975e\u5e38nice"", ""\u56e2\u961f\u9886\u5bfc\u975e\u5e38nice"", ""\u4e92\u8054\u7f51\u4ea7\u4e1a"", ""\u73af\u5883\u878d\u6d3d"", ""\u6210\u957f\u673a\u4f1a\u591a"", ""\u5728\u7ebf\u65c5\u6e38"", ""\u63d0\u5347\u4e3a\u7ba1\u7406\u5c97"", ""\u516c\u5e73\u516c\u6b63\u516c\u5f00\u664b\u5347\u5236\u5ea6"", ""\u5458\u5de5\u57f9\u517b"", ""\u6709\u94b1\u9014""]","[{""job"": ""\u8d22\u52a1""}, {""job"": ""\u5ba2\u6237\u670d\u52a1""}, {""job"": ""\u8fd0\u8425""}, {""job"": ""\u6570\u636e\u6316\u6398""}]",https://www.shixiseng.com/com/com_yjy7fbkgul3x,,www.pkfare.com
成都,成都向己科技有限公司,有限责任公司(自然人投资或控股),http://www.qichacha.com/firm_SH_c788aa3d3437b996bf6b369cb47de5e7.shtml,成都向己科技有限公司业务涉及数据服务以及人工智能方向。,计算机/互联网,成都向己科技有限公司于2018年成都市高新区注册成立，注册资本100万元。是一家专业从事人工智能与数据服务的高新技术企业。公司致力于数据标注、数据采集等人工智能数据服务。已开发产品包括：精准数据（数据标注服务、数据采集服务），精准数据web官网。正在开发产品包括：数据标注平台。成都向己科技有限公司所属行业为IT行业，人工智能方向。名称取自“向死而生，反求诸己”的首尾汉字，体现了我公司向死而生的企业精神，以及从自身找问题的认真态度。公司目前处在初创阶段。欢迎各路人才加入我们！<br>,0,False,https://sxsimg.xiaoyuanzhao.com/7B/47/7B43FA0A4627BD6C4869BC00D873B847.png,pages/gsDetail/gsDetail?cuuid=com_jietlcbtyvvr,向己科技,0,100万人民币,统一社会信用代码,91510100MA6AB3XM55,15-50人,2018-08-16,"[""\u521b\u4e1a\u516c\u53f8"", ""\u5168\u4f5390\u540e"", ""\u62fc\u5b9e\u529b"", ""\u5e72\u8d27\u5b9e\u4e60"", ""\u73af\u5883\u597d"", ""\u80f8\u6000\u5929\u4e0b"", ""\u6ce8\u91cd\u57f9\u517b"", ""\u56e2\u961f\u6c1b\u56f4\u597d"", ""\u8001\u677fNice""]","[{""job"": ""\u4ea7\u54c1\u52a9\u7406""}, {""job"": ""\u6e20\u9053""}, {""job"": ""\u6570\u636e\u6316\u6398""}]",https://www.shixiseng.com/com/com_jietlcbtyvvr,,www.jzsjfw.com
上海,上海交复生物医药科技有限公司,有限责任公司(自然人独资),http://www.qichacha.com/firm_SH_46fc99fbd91e2f1c12c766a98b8874d7.shtml,企业业务方向为临床研究、生物信息、实验研究、科研插图、医学翻译、医学专利、医学论著、医学会议等业务,生物/医疗,<p>&nbsp; &nbsp; &nbsp; 上海交复生物医药科技有限公司（简称“交复医学”）是由多位分别毕业于上海交通大学（“交”）与复旦大学（“复”）的生物医学背景的毕业生共同创办的生物医学科研咨询服务企业。公司业务涉及生物医学领域的实验设计服务、数据分析服务、科研培训服务、科研插图服务。&nbsp; &nbsp; &nbsp; &nbsp;</p><p>&nbsp; &nbsp; &nbsp; 上海交复生物医药科技有限公司创立于2014年9月，历经四年的发展在上海、武汉均有实验室合作，并与国内众多顶尖高校、生物药业研发企业建立长期合作关系。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>&nbsp; &nbsp; &nbsp; 企业汇聚了一批在基因组学、转录组学、遗传学、医学、生物信息学和计算科学等领域具有多年研究经验的专家，以“科研5.0”与“人工智能”技术理念打造生物医学大数据分析服务模式，专注于将高通量测序技术获得的数据应用于生物医学研究领域，为精准医学与人类健康提供坚实的技术支持。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>&nbsp; &nbsp; &nbsp; 企业业务方向为临床研究、生物信息、实验研究、科研插图、医学翻译、医学专利、医学论著、医学会议、医学培训、医学访学、生信软件开发、微信程序开发和医院网站建设等业务，同时公司不断完善，不断创新，只为更全心投入到科学研究及技术的开发中，坚持以优质的技术和完善的服务反馈给广大客户。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>&nbsp; &nbsp; &nbsp; 如今在上海，成都，武汉等国内一线城市已有多个办公地点，期望成为国内顶尖的“一站式科研服务”公司。&nbsp;</p>,0,False,https://sxsimg.xiaoyuanzhao.com/5D/93/5D64B06D26CA08307FAB0319CAAD0D93.png,pages/gsDetail/gsDetail?cuuid=com_vpuqhyegcrjj,交复医学,44,100万人民币,注册号,310115002422558,50-150人,2014-09-02,"[""\u5b9e\u4e60\u4f73\u5730"", ""\u79ef\u7d2f\u5b9e\u6218\u7ecf\u9a8c"", ""\u542b\u91d1\u91cf\u9ad8"", ""\u5f85\u9047\u4f18\u8d8a"", ""\u5b66\u4e60\u5e73\u53f0\u5e7f"", ""\u5b8c\u5584\u664b\u5347\u7a7a\u95f4""]","[{""job"": ""\u8d22\u52a1""}, {""job"": ""\u9500\u552e""}, {""job"": ""\u884c\u653f""}, {""job"": ""\u7f16\u8f91""}, {""job"": ""\u82f1\u8bed""}, {""job"": ""Java""}, {""job"": ""\u63a8\u5e7f""}, {""job"": ""\u8bbe\u8ba1""}, {""job"": ""\u8f6f\u4ef6""}, {""job"": ""\u7ffb\u8bd1""}, {""job"": ""IT\u4e92\u8054\u7f51""}, {""job"": ""\u751f\u7269""}, {""job"": ""\u751f\u7269\u533b\u7597""}, {""job"": ""\u65b0\u5a92\u4f53""}, {""job"": ""\u6570\u636e\u6316\u6398""}]",https://www.shixiseng.com/com/com_vpuqhyegcrjj,,www.jiaofukeyan.com
北京,北京东方国信科技股份有限公司,股份有限公司(上市、自然人投资或控股),http://www.qichacha.com/firm_SH_2a37d85640b3c3285cf418fd401f381d.shtml,公司是目前国内应用软件及大数据建设的领先者,计算机/互联网,北京东方国信科技股份有限公司（以下简称“公司”）成立于1997年7月，2011年1月25日于深圳证券交易所创业板上市，股票代码300166。目前公司注册资本10.6亿，旗下有14个全资子公司（其中包含一家英国子公司）业务遍及35个国家，在全国32个省市设有办事处、研发基地和现场服务队伍；目前员工规模5200人。公司是国家级高新技术企业、北京市高新技术企业，以“打造民族软件品牌”为己任，坚持自主研发的路线，拥有分布式数据库，大数据集成与治理，数据挖掘，数据可视化等一系列核心技术，拥有75项自主知识产权的软件产品和软件著作权。公司是目前国内应用软件及大数据建设的领先者，商业智能、大数据、云计算、移动及互联网金融等产品已广泛应用于多个行业。目前已形成电信、金融、政府、工业、能源和新闻媒体六大板块业务体系，旨在打造民族软件品牌，成为中国大数据领域的领导者。,0,False,https://sxsimg.xiaoyuanzhao.com/22/7B/22B423F3ACCB56C620622B3396FFD07B.jpg,pages/gsDetail/gsDetail?cuuid=com_bnqejgctpwqx,东方国信,0,104996.948000万人民币,注册号,110105002496292,2000人以上,2008-06-30,"[""\u80fd\u5b66\u5230\u5f88\u591a"", ""\u5b9e\u6218\u6280\u80fd\u503cup"", ""\u7559\u7528\u673a\u5236""]","[{""job"": ""\u8f6f\u4ef6""}, {""job"": ""IT\u8fd0\u7ef4""}]",https://www.shixiseng.com/com/com_bnqejgctpwqx,,www.bonc.com.cn
北京,红杉资本中国基金,无,http://www.qichacha.com,全球最大的VC,金融,红杉资本创始于1972年，共有18只基金，超过40亿美元总资本，总共投资超过500家公司，200多家成功上市，100多个通过兼并收购成功退出的案例。红杉资本作为全球最大的VC，曾投资了苹果电脑、思科、甲骨文、雅虎和Google、Paypal，红杉投资的公司总市值超过纳斯达克市场总价值的10%。因为美国高科技企业多集中在加州，该公司曾宣称投资从不超过硅谷40英里半径。2005年9月，德丰杰全球基金原董事张帆和携程网原总裁兼CFO沈南鹏与Sequoia Capital (红杉资本)一起始创了红杉资本中国基金(Sequoia Capital China)。,0,False,https://sxsimg.xiaoyuanzhao.com/EC/46/ECB928A9241887E0BC82A3FEB4D6FA46.jpg,pages/gsDetail/gsDetail?cuuid=com_qmw8v6wyrazj,红杉资本,43,无,注册号,无,,无,[],"[{""job"": ""\u4eba\u4e8b/HR""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u5fd7\u613f\u8005""}]",https://www.shixiseng.com/com/com_qmw8v6wyrazj,,https://www.sequoiacap.com/china/
深圳,深圳超级码力科技有限公司,有限责任公司,http://www.qichacha.com/firm_SH_535d831c139bc5d80f5669f057e46fd7.shtml,致力于研发升级传统工业的新一代信息技术,计算机/互联网,超级码力是由几名香港科技大学、香港城市大学的博士生联合创立，致力于研发升级传统工业的新一代信息技术。公司先后获得过创业中国一等奖，中国创新创业大赛三等奖等一些列荣誉。经过一年多的发展，公司投资已经到位，初步业务已趋于稳定，已先后在广州、东莞、绍兴设立办事处。我们期待你的加入，只要你够可靠够上进，那就一起来进步，一起来赚钱！,0,False,https://sxsimg.xiaoyuanzhao.com/34/08/34D08031DC2B83005F4FD739E4029A08.jpg,pages/gsDetail/gsDetail?cuuid=com_ke6rz5pyidv0,超级码力,0,600万元,注册号,440301115629063,15-50人,2016-04-05,"[""\u5168\u5956\u535a\u58eb\u5185\u63a8"", ""\u591a\u52b3\u591a\u5f97"", ""\u5e72\u5f97\u597d\u91cd\u91d1\u7559\u7528""]","[{""job"": ""\u4e91\u8ba1\u7b97/\u5927\u6570\u636e""}]",https://www.shixiseng.com/com/com_ke6rz5pyidv0,,
成都,成都御雪网络科技有限公司,有限责任公司(自然人投资或控股),http://www.qichacha.com/firm_SH_7e4110909c90efef0999e969cf69d3f6.shtml,御雪科技成立于2010年，现致力于大数据开发、人工智能、智慧城市、软件开发等。,计算机/互联网,"<div>
	成都御雪网络科技有限公司成立于2010年，在大数据时代背景下，公司本着“自强不息、厚德载物”经营理念，在互联网、计算机技术以及文化娱乐等领域不断为个人、企业、政府提供完善的“一体化、高端定制化”优质服务。目前拥有近5000名员工，在中国建立了4个区域总部，2个软件研发基地，10个技术支持中心，在20多个城市建立营销与服务网络; 
</div>
<div>
	    现主要致力于大数据开发、人工智能、智慧城市、软件开发、APP定制开发、游戏项目服务外包与自主游戏研发与运营等。
</div>
<div>
	    御雪将“超越无限”作为公司的自我追求，致力于通过信息技术的创新推动社会的可持续发展，成为受社会、客户、股东和员工尊敬的公司。
</div>",0,False,https://sxsimg.xiaoyuanzhao.com/A2/9C/A21C586B13805DE04E6656313EB2899C.png,pages/gsDetail/gsDetail?cuuid=com_oopgbiz7r4g1,御雪科技,0,100万人民币,注册号,510105000371461,50-150人,2014-01-23,"[""\u8282\u65e5\u8865\u8d34"", ""\u804c\u573a=\u8fd0\u52a8\u573a"", ""\u516c\u53f8\u6c1b\u56f4\u53cb\u7231"", ""\u56e2\u961f\u5efa\u8bbe"", ""\u6709\u6d3b\u529b\u7684\u56e2\u961f"", ""\u56e2\u5efa&amp;\u51fa\u56fd\u6e38"", ""\u4e92\u8054\u7f51\u516c\u53f8"", ""\u6709\u996d\u8865""]","[{""job"": ""\u7b56\u5212""}, {""job"": ""\u884c\u653f""}, {""job"": ""\u4ea7\u54c1\u8fd0\u8425""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u524d\u53f0""}, {""job"": ""\u9500\u552e""}]",https://www.shixiseng.com/com/com_oopgbiz7r4g1,,
北京,北京地山金未信息咨询有限公司,有限责任公司(自然人投资或控股),http://www.qichacha.com/firm_SH_efef77810612547df413da8d476f1acd.shtml,公司是面向创投领域的投资人数据工具平台，同时拥有教育产业天使基金；公司面向教育行业。,企业服务,"<p style=""text-align:justify;"">
	<span>公司是一家面向创投领域的投资人数据工具平台，同时拥有教育产业天使基金；公司面向教育行业，由多家知名上市公司及基金共同投资，教育资本领域资深人士创办运营。公司总部位于北京</span>CBD<span>金融商圈，且在天津设有数据中心。</span>
</p>",0,False,https://sxsimg.xiaoyuanzhao.com/05/DA/0598BB027714A52D4D59E87EFF4FFFDA.png,pages/gsDetail/gsDetail?cuuid=com_6ykbbdguhm5d,地山金未,0,100万人民币,注册号,110115024673926,15-50人,2018-01-03,"[""\u91d1\u878d\u54a8\u8be2""]","[{""job"": ""\u52a9\u7406""}, {""job"": ""\u6570\u636e\u6316\u6398""}]",https://www.shixiseng.com/com/com_6ykbbdguhm5d,,
北京,百度在线网络技术（北京）有限公司,有限责任公司(外国法人独资),http://www.qichacha.com/firm_SH_3f603703d59a04cbe427e5825099a565.shtml,全球最大的中文搜索引擎、最大的中文网站,计算机/互联网,"百度（纳斯达克：BIDU），全球最大的中文搜索引擎、最大的中文网站。1999年底,身在美国硅谷的李彦宏看到了中国互联网及中文搜索引擎服务的巨大发展潜力，抱着技术改变世界的梦想，他毅然辞掉硅谷的高薪工作，携搜索引擎专利技术，于 2000年1月1日在中关村创建了百度公司。
“百度”二字,来自于八百年前南宋词人辛弃疾的一句词：众里寻他千百度。这句话描述了词人对理想的执着追求。
百度拥有数万名研发工程师，这是中国乃至全球最为优秀的技术团队。这支队伍掌握着世界上最为先进的搜索引擎技术，使百度成为中国掌握世界尖端科学核心技术的中国高科技企业，也使中国成为美国、俄罗斯、和韩国之外，全球仅有的4个拥有搜索引擎核心技术的国家之一。",0,False,https://sxsimg.xiaoyuanzhao.com/0A/80/0A4DB3F4159F586B0E419CCFE6A34D80.png,pages/gsDetail/gsDetail?cuuid=com_a1ifxvtlcfts,百度,1,4520万美元,注册号,110000410144104,2000人以上,2000-01-18,"[""\u9910\u8d39\u8865\u8d34"", ""\u53d1\u5c55\u7a7a\u95f4\u5de8\u5927"", ""\u5b66\u5230\u4e1c\u897f\u591a""]","[{""job"": ""C/C++""}, {""job"": ""Java""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u4eba\u4e8b/HR""}]",https://www.shixiseng.com/com/com_a1ifxvtlcfts,,www.baidu.com
北京,北京妙计科技有限公司,有限责任公司(台港澳法人独资),http://www.qichacha.com/firm_SH_d6369083c61a00641e06b86c6d56bed4.shtml,用最聪明的方式去旅行,在线旅游,"<span style=""font-size:14px;"">
<p>
	关于妙计：  
</p>
<p>
	      妙计是一家专注于使用人工智能及大数据技术提升旅游行业效率的科技公司，公司核心团队来源于腾讯，搜狗，百度等互联网一线公司，旅游行业团队来源于Kouni，HotelBeds，GTA，Tourico等全球顶尖旅游公司。公司成立于2014年，累计完成3轮总额4600万美金的融资，全部来自晨兴，弘道资本，贝塔斯曼，DCM，搜狗，胡海泉等全球顶尖基金和行业精英。  
</p>
<p>
	     过去4年间，妙计已经利用技术帮助国内外数十家行业顶尖旅游公司大幅提升生产效率，未来妙计将更加全力冲刺，将行业中最负责的定制游打造为集行程规划和全品类资源采购为一体的闭环平台，用技术赋能旅游行业！
</p>
<p>
	 
</p>
<p>
	加入妙计，你将得到：
</p>
<p>
	     大牛导师带队，接触行业最前沿技术
</p>
<p>
	     标配Mac、人体工程学座椅、23寸IPS显示器，入职员工人人都有；
</p>
<p>
	     坐拥雍和宫国子监，二环内近2000平私家妙府四合院，别人家可真没有；
</p>
<p>
	     星级大厨in house，自助早餐午餐，下午茶零食饮料，竟然还有Lavazza咖啡无限供应；
</p>
<p>
	     顶级配置的互联网研发团队，真正扁平管理，顶级美元基金的品牌背书，足够靠谱绝无仅有。
</p>
<p>
	<br>
</p>
<p>
	若你热爱智能与科技，同时心怀大海和远方，那妙计一定是你一直在找的团队！定制旅行界的爱马仕——妙计旅行，正式向每一个热爱生活的你发出加入邀请！我们在妙计等你！
</p>
</span><br>",0,False,https://sxsimg.xiaoyuanzhao.com/02/D6/02931F467E11C55AF3B68DB6C9ECF9D6.jpg,pages/gsDetail/gsDetail?cuuid=com_kzcgjttqcw2z,妙计旅行,0,2513万美元,注册号,110000450280174,150-500人,2015-02-12,"[""\u5404\u79cd\u96f6\u98df"", ""\u6210\u957f\u7a7a\u95f4\u597d"", ""\u65e0\u9650\u91cf\u5496\u5561"", ""\u81ea\u52a9\u4e09\u9910"", ""BAT\u5927\u725b\u5e26\u961f"", ""\u9886\u5bfcnice"", ""\u8d44\u6df1\u5927\u4f6c\u6307\u5bfc"", ""\u529e\u516c\u73af\u5883\u9ad8\u5927\u4e0a""]","[{""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u4f1a\u8ba1/\u51fa\u7eb3""}, {""job"": ""\u884c\u653f""}]",https://www.shixiseng.com/com/com_kzcgjttqcw2z,,www.mioji.com
成都,流量海科技成都有限公司,其他有限责任公司,http://www.qichacha.com/firm_SH_4d1f5b8ccb13c1eb1122a2f09e00cfa0.shtml,一家做云风控和大数据交易平台的公司,计算机/互联网,流量海科技有限公司是一家由通信、金融、支付等行业专家组成的专注于跨界数据流通和云风控的大数据公司。国内第一家提出云风控，利用跨界数据进行 个性化B2B和B2C风险控制的公司，国内第一家提出通过R数据引擎，对跨界数据流通的隐私性进行保护，并拥有自主知识产权研究实力：  公司团队成员来自腾讯、中国移动等公司的风险控制部门，公司同四川大学以及美国俄勒冈大学的科研团体，结成合作团队，对大数据挖掘和风险防控检测进行研究,0,False,https://sxsimg.xiaoyuanzhao.com/9B/03/9BEFE3DD1CFC7E67A78CA81BB11D2403.png,pages/gsDetail/gsDetail?cuuid=com_6oqvqflhcgin,流量海,4,1001 万元人民币,注册号,510109000630106,50-150人,2015-08-14,"[""\u5927\u6570\u636e\u4ea4\u6613\u5e73\u53f0"", ""\u4e91\u98ce\u63a7""]","[{""job"": ""\u6570\u636e\u6316\u6398""}]",https://www.shixiseng.com/com/com_6oqvqflhcgin,,www
北京,北京快鱼电子股份公司,股份有限公司(非上市、自然人投资或控股),http://www.qichacha.com/firm_SH_0f35c230b7794c5288a77809aecd2dee.shtml,安防音频龙头企业,电子,"<p>
	北京快鱼电子股份公司（以下简称“快鱼电子”）成立于2006年，于2016年8月正式挂牌新三板［股票代码：<span>838168</span>］。
</p>
<p>
	作为一个全面发展的高新技术企业，快鱼电子大胆创新，努力进取，历经10年专业研发与探索，在音频处理及通讯领域积累了丰富的经验, 
成长为音频领域的龙头企业，其品牌“TRADIO”享誉国内外。公司设计生产的音频监控产品及智能语音分析产品，通过国家强制性产品认证，取得欧洲CE标准认证、美国FCC标准认证等国际认证，在民用监控、通讯领域达到行业领先水平。
</p>",0,False,https://sxsimg.xiaoyuanzhao.com/80/E8/807EA23F73C1C0513628E465AFD644E8.png,pages/gsDetail/gsDetail?cuuid=com_7sx2bc2hhs1y,快鱼,0,2000万人民币,注册号,110108002053460,150-500人,2006-12-12,"[""\u6781\u5ea6\u6241\u5e73\u5316"", ""\u56e2\u961f\u5145\u6ee1\u6d3b\u529b"", ""\u5de5\u4f5c\u6c14\u6c1b\u597d"", ""\u81ea\u7531\u53d1\u6325\u5e73\u53f0""]","[{""job"": ""\u6570\u636e\u6316\u6398""}]",https://www.shixiseng.com/com/com_7sx2bc2hhs1y,,www.kuaiyu.com
北京,北京吉因加科技有限公司,其他有限责任公司,http://www.qichacha.com/firm_SH_e7fd2fd805a6cc9cfa184c042cea3ae8.shtml,肿瘤基因检测的领跑者,生物材料,"北京吉因加科技有限公司（以下简称“吉因加”）聚焦肿瘤精准防治大需求，针对肿瘤精准用药、疗效评估、术后监测、辅助诊断、遗传风险、早期筛查等应用方向，依托高通量测序与高性能计算大平台，基于肿瘤液体活检及免疫组学两大技术主线，通过肿瘤基因大数据挖掘，提供科研合作、技术开发与产品转化、临床检测与医学健康等服务，推动基因技术服务人人，实现“基因科技，维护健康”的愿景。
      北京吉因加医学检验所位于北京昌平区北大医疗产业园，已获得国家医疗机构执业许可证，并随后获北京卫计委批复同意开展临床基因扩增检验技术（京卫医[2016] 35号），是国家许可向临床开展基因检测的合法合规的医疗机构。
      全国覆盖19个省，重点合作医院170家，合作专家超过600名。研究院也不断拓展国际合作，已与美国国立卫生研究院（NIH）、MD Anderson癌症研究中心、杜克大学、加州大学圣地亚哥分校等国际顶级研究机构建立深度科研合作，共同推动基因组学的临床应用。",0,False,https://sxsimg.xiaoyuanzhao.com/78/4C/780C1E6C5CB7935E5B8A09444027494C.png,pages/gsDetail/gsDetail?cuuid=com_pfbxfgtnxtut,吉因加,0,9161.103000万人民币,注册号,110114018986050,150-500人,2015-04-23,"[""\u5c31\u662f\u8981\u4f60\u6765"", ""\u5458\u5de5Nice"", ""\u9ad8\u6548\u56e2\u961f"", ""\u601d\u60f3\u78b0\u649e"", ""\u53ef\u4f4f\u5bbf"", ""\u53d1\u5c55\u673a\u4f1a\u591a"", ""\u540c\u4e8b\u6709\u7231""]","[{""job"": ""\u8f6f\u4ef6""}, {""job"": ""\u751f\u7269""}, {""job"": ""\u751f\u7269\u533b\u7597""}, {""job"": ""\u5e02\u573a""}, {""job"": ""\u533b\u836f""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u62db\u8058""}, {""job"": ""\u6d4b\u8bd5""}, {""job"": ""\u524d\u53f0""}, {""job"": ""\u4ea7\u54c1""}]",https://www.shixiseng.com/com/com_pfbxfgtnxtut,,http://geneplus.org.cn/
广州,蓝色光标电子商务（上海）有限公司,有限责任公司（非自然人投资或控股的法人独资）,http://www.qichacha.com/firm_SH_baa0dc00969486562dcc7be0ded97b9f.shtml,致力于成为一家在大数据和社交网络时代为企业智慧经营全面附能的数据科技公司,"计算机/互联网,快消","蓝标电商倡导高效整合型电商服务理念,通过高效营销和高效运营驱动品牌销售，在品牌电商化进程中，为其搭建强大的后台支持平台，利用大数据和云服务协助品牌完成全渠道扁平化的高效协同，并提供数据类产品。主要服务包括：电商战略和策略、电商营销、电商代运营、电商销售、电商产品等五个进阶型服务。    
蓝标电商以全球观协助品牌的落地，一方面帮助国际品牌全面完成在中国电子商务市场上的重塑；另一方面帮助国内企业寻求全球经济链条中的高价值。公司于战略层面清晰地构建出帮助品牌完成数字化改造的清晰蓝图，我们不仅提供品牌电商化进程中从策略到营销落地的全渠道运营服务，更是在“智·云”层面，打造出可以无限延展的空间，让品牌从现在到未来能够完整地渗透到消费者始终不断变化的生活方式中。
自2007年成立至今,蓝标电商经历了近10年的发展历程, 公司总部位于北京，业务领域已覆盖到在广州，杭州，上海…目前有员工600余人，”雄心壮志,超越极致,言出必行”的3A精神是我们的核心价值观。",0,False,https://sxsimg.xiaoyuanzhao.com/26/A9/2610050389A91006EAF8FC72210D99A9.png,pages/gsDetail/gsDetail?cuuid=com_pe8pfxxfn0dx,蓝标电商,1,10000万人民币,注册号,310114002749828,500-2000人,2014-07-14,"[""\u63d0\u4f9b\u5b66\u4e60\u6210\u957f\u673a\u4f1a"", ""\u70ed\u60c5\u56e2\u961f"", ""\u5145\u6ee1\u6d3b\u529b"", ""\u4e0d\u9650\u91cf\u4f9b\u5e94\u52a0\u73ed\u96f6\u98df"", ""\u5b8c\u5584\u664b\u5347\u7a7a\u95f4"", ""\u4f18\u79c0\u5b9e\u4e60\u73af\u5883"", ""\u6c14\u6c1b\u8f7b\u677e"", ""\u7528\u5fc3\u5b66\u5230\u5f88\u591a"", ""\u6691\u671f\u5b9e\u4e60""]","[{""job"": ""\u7f51\u9875/\u7f8e\u5de5""}, {""job"": ""\u4ea7\u54c1\u8fd0\u8425""}, {""job"": ""\u5ba2\u6237\u670d\u52a1""}, {""job"": ""\u6570\u636e\u6316\u6398""}, {""job"": ""\u54c1\u724c""}]",https://www.shixiseng.com/com/com_pe8pfxxfn0dx,,www.bluefocusgroup.com
